DOCUMENT ID,PARTY TYPE,NAME,school,BOROUGH,BLOCK,LOT,STREET NUMBER,STREET NAME,DOC. TYPE,DOC. DATE,DOC. AMOUNT,boro_label
2007070200252001,2,NEW YORK UNIVERSITY,New York University,1,1373,1382,425,MAIN STREET,DEED,06/21/2007,789000,Manhattan
FT_1650007805865,1,PRATT INSTITUTE,Pratt Institute,1,609,1101,,,,,,Manhattan
FT_2870000822387,1,TRUSTEES/COLUMBIA UNIVER,Columbia University,2,5762,494,3453,CORLEAR AVENUE,,,,Bronx
BK_7430075101768,2,TRUSTEES OF COLUMBIA UNIVERSITY CITY NY,Columbia University,3,5210,17,,,,,,Brooklyn
FT_1000008487900,1,NEW YORK UNIVERSITY,New York University,1,962,8,,,,,,Manhattan
2003052800122001,1,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1963,60,417-421,WEST 121ST STREET,,,,Manhattan
2003052800122001,1,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1963,48,110,MORNINGSIDE DRIVE,,,,Manhattan
2008050200170011,2,FORDHAM UNIVERSITY,Fordham University,2,3272,2,2855,SOUTHERN BLVD,,,,Bronx
FT_1620000105662,2,NEW YORK UNIVERSITY,New York University,1,540,17,,,DEED,07/24/1985,0,Manhattan
FT_1560008667556,2,COLUMBIA UNIV IN NYCTR,Columbia University,1,1881,54,,,DEED,,0,Manhattan
BK_7130047901659,1,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK (TRUST,Columbia University,3,133,17,,,,,,Brooklyn
2009020600104001,2,THE NEW SCHOOL,The New School,1,576,36,2,WEST 13TH   STREET,,,,Manhattan
2009020600104001,2,THE NEW SCHOOL,The New School,1,576,42,64,5 AVENUE,,,,Manhattan
2004061500268003,1,THE TRUSTEES OF COLUMBIA UNIV. IN THE CITY OF N.Y.,Columbia University,1,1995,26,3193-203,BROADWAY,,,,Manhattan
2004061500268003,1,THE TRUSTEES OF COLUMBIA UNIV. IN THE CITY OF N.Y.,Columbia University,1,1995,31,3207,BROADWAY,,,,Manhattan
FT_1340000084734,1,COLUMBIA UNIVERSITYETC,Columbia University,1,1883,18,521,WEST  111 STREET,,,,Manhattan
2005081600617006,2,ST JOHN'S UNIVERSITY,St. John's University,4,6715,32,147-14,UNION TURNPIKE,DEEDO,08/10/2005,998000,Queens
FT_1550008548555,2,COLUMBIA UNIV CITY NY TR,Columbia University,1,1341,33,,,DEED,,0,Manhattan
FT_1610008686461,1,COLUMBIA UNIVSTY CTYNY,Columbia University,1,832,25,,,,,,Manhattan
FT_1880008650188,1,COLUMBIA UNIV NYC TRUSTE,Columbia University,1,1364,5,,,,,,Manhattan
2013041300018001,2,THE TRUSTEES OF COLUMBIA UNIV.  IN THE CITY OF N Y,Columbia University,1,1962,70,1211,AMSTERDAM AVENUE,,,,Manhattan
2013041300018001,2,THE TRUSTEES OF COLUMBIA UNIV.  IN THE CITY OF N Y,Columbia University,1,1962,38,435,WEST 119 STREET,,,,Manhattan
FT_1850004132085,1,COLUMBIA UNIVERSITYIN THE CITY OF N.Y.,Columbia University,1,766,1243,,,,,,Manhattan
FT_1410008670741,2,COLUMBIA UNIV IN NYCTR,Columbia University,1,1892,33,,,DEED,,0,Manhattan
2014100101120005,1,NEW YORK UNIVERSITY,New York University,3,1094,77,503,11TH STREET,,,,Brooklyn
FT_1100008515310,2,COLUMBIA UNIV NYC TR,Columbia University,1,1070,54,,,,,,Manhattan
FT_1100008515310,2,COLUMBIA UNIV NYC TR,Columbia University,1,1070,50,,,,,,Manhattan
FT_1100008515310,2,COLUMBIA UNIV NYC TR,Columbia University,1,810,1,,,,,,Manhattan
FT_1100008515310,2,COLUMBIA UNIV NYC TR,Columbia University,1,1070,1,,,,,,Manhattan
2012022201157018,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1997,49,624,WEST 131 STREET,DEED COR,01/13/2000,0,Manhattan
2008060900458006,2,THE TRUSTEES OF COLUMBIA UNIV. IN THE CITY OF NY,Columbia University,1,1871,1045,245,WEST 99TH STREET,,,,Manhattan
2009020200477001,1,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,630,51,135,CHRISTOPHER STREET,DEED COR,12/30/1976,0,Manhattan
2009061501060006,2,NEW YORK UNIVERSITY,New York University,1,16,1604,30,WEST STREET,,,,Manhattan
2008062700808001,2,FORDHAM UNIVERSITY,Fordham University,1,1578,17,529,EAST 81ST   STREET,,,,Manhattan
2006100200195002,1,THE TRUSTEES OF COLUMBIA UNIVERSITY,Columbia University,1,2141,17,4070-076,BROADWAY,,,,Manhattan
FT_1920000105692,1,TRUSTEES COLUMBIA UNIVER,Columbia University,1,2139,80,722,WEST  168 STREET,,,,Manhattan
FT_2590004185959,1,COLUMBIA UNIVERSITY/CITY OF NEW YORK,Columbia University,2,5842,2045,,,,,,Bronx
FT_2590004185959,1,COLUMBIA UNIVERSITY/CITY OF NEW YORK,Columbia University,2,5842,2046,5429,POST ROAD,,,,Bronx
FT_1570008485357,1,TRUSTEES COLUMBIA UNIV,Columbia University,1,2120,33,,,,,,Manhattan
FT_1250008652825,2,NEW YORK UNIVERSITY,New York University,1,535,52,,,DEED,,0,Manhattan
2014090500244001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,1996,23,603,WEST 129 STREET,,,,Manhattan
FT_1220008592822,1,COLUMBIA UNIV CITY NY TR,Columbia University,1,1896,77,,,,,,Manhattan
FT_1500008467050,2,COLUMBIA UNIV IN NYCTR,Columbia University,1,1885,3,,,DEED,,0,Manhattan
FT_4970002080297,2,COLUMBIA UNIVERSITY(TRST,Columbia University,4,6054,36,29-06,214 STREET,,,,Queens
FT_1780000108578,1,NEW YORK UNIVERSITY,New York University,1,936,37,545,1 AVENUE,,,,Manhattan
2004090301014001,2,THE TRUSTEES OF COLUMBIA UNIVERSITY,Columbia University,2,5923,1057,4455,DOUGLAS AVENUE,,,,Bronx
FT_1780008472978,2,COLUMBIA UNIV IN NYCTR,Columbia University,1,1884,15,,,DEED,,0,Manhattan
2007050800416001,2,NEW YORK UNIVERSITY,New York University,1,531,1006,692,BROADWAY,,,,Manhattan
FT_1300000274730,2,COLUMBIA UNIVSTY NYCTR,Columbia University,1,1132,1133,161,WEST   61 STREET,,,,Manhattan
FT_1380008690738,1,COLUMBIA UNIV OF N YTR,Columbia University,1,693,18,,,,,,Manhattan
FT_1380008690738,1,COLUMBIA UNIV OF N YTR,Columbia University,1,693,23,,,,,,Manhattan
2007112900309001,1,NEW YORK UNIVERSITY,New York University,1,1375,67,795,FIFTH AVENUE,,,,Manhattan
FT_1670007805867,1,PRATT INSTITUTE,Pratt Institute,1,609,1101,,,,,,Manhattan
FT_1690008631069,1,COLUMBIA UNIV OF NYCTR,Columbia University,1,1035,25,,,,,,Manhattan
FT_1820005664482,1,NEW SCHOOL FOR SOCIAL RESEARCH,The New School,1,571,14,,,,,,Manhattan
FT_1280000185528,1,COLUMBIA UNIVERSTY TRSTS,Columbia University,1,2244,1,501,WEST  218 STREET,,,,Manhattan
2013080701487005,1,NEW YORK UNIVERSITY,New York University,3,53,1232,100,JAY STREET,,,,Brooklyn
FT_1240008545824,1,COLUMBIA UNIV CITY NY TR,Columbia University,1,1963,9,,,DEED,,0,Manhattan
FT_1010008527801,1,COLUMBIA UNIV NYC TRUSTE,Columbia University,1,1264,5,,,,,,Manhattan
FT_1010008527801,1,COLUMBIA UNIV NYC TRUSTE,Columbia University,1,1265,1,,,,,,Manhattan
BK_6730038000208,1,COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK TRUST,Columbia University,3,873,69,,,,,,Brooklyn
FT_1690000369869,1,COLUMBIA UNIV. NYC TRTEE,Columbia University,1,1973,1,530,WEST  120 STREET,,,,Manhattan
2004031101631006,2,NEW SCHOOL UNIVERSITY,The New School,1,743,47,189,8 AVENUE,,,,Manhattan
2010120600469002,2,NEW YORK UNIVERSITY,New York University,1,613,20,230,WEST 11TH   STREET,,,,Manhattan
2011121900993001,1,"COLUMBIA UNIVERSITY, HEALTH SCIENCES",Columbia University,1,2138,40,650,WEST 168TH STREET,,,,Manhattan
2005021400147001,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1997,55,636,WEST 131 STREET,DEED,01/31/2005,775000,Manhattan
FT_1990000070199,1,NEW YORK UNIVERSITY,New York University,1,1377,5,,,DEED,07/31/1984,0,Manhattan
FT_2540000686154,2,COLUMBIA UNIVERSITY/TRTE,Columbia University,2,5821,2910,4601,FIELDSTON ROAD,,,,Bronx
FT_2540000686154,2,COLUMBIA UNIVERSITY/TRTE,Columbia University,2,5821,2920,,WEST  246 STREET,,,,Bronx
FT_1220008515622,2,COLUMBIA UNIV NYC TR,Columbia University,1,1070,50,,,,,,Manhattan
FT_1220008515622,2,COLUMBIA UNIV NYC TR,Columbia University,1,1070,54,,,,,,Manhattan
FT_1220008515622,2,COLUMBIA UNIV NYC TR,Columbia University,1,810,1,,,,,,Manhattan
FT_1220008515622,2,COLUMBIA UNIV NYC TR,Columbia University,1,1070,1,,,,,,Manhattan
FT_1090006399209,2,NEW YORK UNIVERSITY,New York University,1,573,13,,,DEED,12/07/1998,0,Manhattan
FT_1860008693286,1,COLUMBIA UNIV CITY OF NY,Columbia University,1,1085,36,,,,,,Manhattan
2009050600218001,1,THE TRUSTEES OF COLUMBIA UNIV. IN THE CITY OF NY,Columbia University,1,2123,80,47,AUDUBON AVE,DEED,04/28/2009,5242000,Manhattan
2009050600218001,1,THE TRUSTEES OF COLUMBIA UNIV. IN THE CITY OF NY,Columbia University,1,2123,81,49,AUDUBON AVE,DEED,04/28/2009,5242000,Manhattan
2009050600218001,1,THE TRUSTEES OF COLUMBIA UNIV. IN THE CITY OF NY,Columbia University,1,2123,82,51,AUDUBON AVE,DEED,04/28/2009,5242000,Manhattan
FT_1950008465395,2,NEW YORK UNIVERSITY,New York University,1,535,56,,,,,,Manhattan
FT_1000008654000,2,NEW YORK UNIVERSITY,New York University,1,939,54,,,DEED,,0,Manhattan
FT_3830001098083,2,PRATT INSTITUTE,Pratt Institute,3,1946,1,163,GREENE AVENUE,,,,Brooklyn
2006101101977001,1,THE TRUSTEES OF COLUMBIA UNIVERSITY,Columbia University,1,2124,1,2,AUDUBON AVENUE,,,,Manhattan
2012022201157015,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1997,56,638,WEST 131 STREET,DEED COR,12/15/2004,0,Manhattan
2007070200308002,1,NEW YORK UNIVERSITY,New York University,1,1373,1487,425,MAIN STREET,,,,Manhattan
FT_1010000314801,2,NEW SCHOOL/SOCIAL RSRCH,The New School,1,574,11,62,WEST   11 STREET,,,,Manhattan
2012022201101001,2,THE TRUSTEES OF COLUMBIA UNIV. IN THE CITY OF NY,Columbia University,1,1996,18,627,WEST 129 STREET,DEED COR,12/15/2004,0,Manhattan
2007080801171001,2,THE TRUSTEES OF COLUMBIA UNIV. IN THE CITY OF NY,Columbia University,1,1998,57,640,WEST 132 STREET,DEED,07/31/2007,8000000,Manhattan
2007080801171001,2,THE TRUSTEES OF COLUMBIA UNIV. IN THE CITY OF NY,Columbia University,1,1998,61,2311,JOE DIMAGGIO HIGHWAY,DEED,07/31/2007,8000000,Manhattan
2012121800931001,1,THE TRUSTEES OF COLUMBIA UNIV. OF THE CITY OF NY,Columbia University,,,,,,,,,
FT_1200008652820,2,NEW YORK UNIVERSITY,New York University,1,547,15,,,DEED,,0,Manhattan
FT_1200008652820,2,NEW YORK UNIVERSITY,New York University,1,547,18,,,DEED,,0,Manhattan
FT_1200008652820,2,NEW YORK UNIVERSITY,New York University,1,547,17,,,DEED,,0,Manhattan
FT_1200008652820,2,NEW YORK UNIVERSITY,New York University,1,547,25,,,DEED,,0,Manhattan
FT_1200008652820,2,NEW YORK UNIVERSITY,New York University,1,547,16,,,DEED,,0,Manhattan
FT_1200008652820,2,NEW YORK UNIVERSITY,New York University,1,547,14,,,DEED,,0,Manhattan
FT_1200008652820,2,NEW YORK UNIVERSITY,New York University,1,547,12,,,DEED,,0,Manhattan
FT_1200008652820,2,NEW YORK UNIVERSITY,New York University,1,547,20,,,DEED,,0,Manhattan
FT_1200008652820,2,NEW YORK UNIVERSITY,New York University,1,547,19,,,DEED,,0,Manhattan
2007012100039004,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,943,1016,330,EAST 38TH   STREET,,,,Manhattan
2009082100303001,2,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,1115,1181,25,CENTRAL PARK WEST,DEED,08/19/2009,2873000,Manhattan
2011061500423004,1,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,637,1707,166,PERRY STREET,,,,Manhattan
FT_1020000040702,2,NEW YORK UNIVERSITY,New York University,1,462,17,36,EAST    7 STREET,,,,Manhattan
2013031800496001,1,TRUSTEES OF COLUMBIA UNIVERSITY CITY OF NY,Columbia University,1,1497,48,60,EAST 86TH STREET,DEED,03/07/2013,22200000,Manhattan
BK_6820009801753,2,FORDHAM UNIVERSITY,Fordham University,2,3273,208,,,DEED,12/27/1968,0,Bronx
BK_6820009801753,2,FORDHAM UNIVERSITY,Fordham University,2,3273,209,,,DEED,12/27/1968,0,Bronx
2011092300312001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,1963,48,401,WEST 121ST STREET,,,,Manhattan
2011092300312001,2,TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NY,Columbia University,1,1973,1,530,WEST 120 STREET,,,,Manhattan
BK_7120014801044,1,FORDHAM UNIVERSITY,Fordham University,2,3273,1,,,,,,Bronx
FT_1530004768153,2,NEW SCHOOL FOR SOCIAL RESEARCH,The New School,1,577,71,,,,,,Manhattan
FT_1160008598416,1,NEW YORK UNIVERSITY,New York University,1,524,1,,,,,,Manhattan
2007091700445001,1,NEW YORK UNIVERSITY,New York University,1,1373,1486,425,MAIN STREET,DEED,09/11/2007,748984,Manhattan
BK_6730053600120,2,COLUMBIA UNIVERSITY IN THE CITY OF NY TRUSTEES OF,Columbia University,3,1378,51,,,,,,Brooklyn
FT_1940008628494,1,NEW YORK UNIVERSITY,New York University,1,51,15,,,,,,Manhattan
2003092300511001,2,THE TRUSTEE OF COLUMBIA UNIVERSITY IN NEW YORK,Columbia University,2,5821,2910,4601,FIELDSTON ROAD,,,,Bronx
FT_1640006469364,2,COLUMBIA UNIVERSITYCITY OF NEW YORK TRUSTEE,Columbia University,1,1820,1020,,,,,,Manhattan
FT_1730000154273,2,NEW YORK UNIVERSITY,New York University,1,524,66,100,BLEECKER STREET,,,,Manhattan
FT_1730000154273,2,NEW YORK UNIVERSITY,New York University,1,524,666,,,,,,Manhattan
FT_1730000154273,2,NEW YORK UNIVERSITY,New York University,1,524,116,195,MERCER STREET,,,,Manhattan
FT_1710008542571,2,COLUMBIA UNIVERSITYTRST,Columbia University,1,1258,42,,,DEED,,0,Manhattan
2008093001020001,2,THE TRUSTEES OF COLUMBIA  UNIV. IN THE CITY OF NY,Columbia University,1,1997,30,3247,BROADWAY,DEED,09/22/2008,14800000,Manhattan
BK_7120014801046,1,FORDHAM UNIVERSITY,Fordham University,2,3273,1,,,,,,Bronx
FT_2030006353703,1,FORDHAM UNIVERSITY,Fordham University,2,3273,1,,,,,,Bronx
FT_1680000143968,2,COLUMBIA UNIVERSITYTR/,Columbia University,1,1492,163,14,EAST   81 STREET,DEED,06/11/1986,0,Manhattan
FT_1410008689341,1,COLUMBIA UNIV IN NYCTR,Columbia University,1,1894,58,,,,,,Manhattan
2007072700771004,2,NEW YORK UNIVERSITY,New York University,3,55,1144,206,FRONT STREET,,,,Brooklyn
2003102202004001,2,NEW YORK UNIVERSITY,New York University,1,541,33,249,SULLIVAN STREET,,,,Manhattan
2003102202004001,2,NEW YORK UNIVERSITY,New York University,1,541,18,51,WASHINGTON SQUARE S,,,,Manhattan
2003102202004001,2,NEW YORK UNIVERSITY,New York University,1,541,31,89,WEST 3 STREET,,,,Manhattan
2003110600220001,2,NEW SCHOOL UNIVERSITY,The New School,4,8026,41,113,GROSVENOR STREET,,,,Queens
2007081400565003,1,NEW YORK UNIVERSITY,New York University,1,1373,1392,425,MAIN STREET,,,,Manhattan
2003040901945001,1,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,1,1115,1501,61,WEST62ND STREET,,,,Manhattan
2009081700292003,2,PRATT INSTITUTE,Pratt Institute,3,1905,40,526,MYRTLE AVENUE,,,,Brooklyn
FT_1810004132081,1,COLUMBIA UNIVERSITYIN THE CITY OF N.Y.,Columbia University,1,1868,1262,,,,,,Manhattan
2012022200681001,2,THE TRUSTEES OF COLUMBIA UNIV. IN THE CITY OF NY,Columbia University,1,1996,34,3229,BROADWAY,DEED COR,04/28/2009,0,Manhattan
2009052900120001,2,NEW YORK UNIVERSITY,New York University,1,559,12,106,EAST 14TH   STREET,,,,Manhattan
2003011100422004,2,NEW YORK UNIVERSITY SCHOOL OF LAW FOUNDATION,New York University,1,613,20,230,WEST 11 STREET,,,,Manhattan
FT_1930000408993,2,FORDHAM UNIVERSITY,Fordham University,1,746,9,355,WEST   22 STREET,,,,Manhattan
2011092300181001,2,NEW YORK UNIVERSITY,New York University,1,545,26,740,BROADWAY,,,,Manhattan
2011092300181001,2,NEW YORK UNIVERSITY,New York University,1,547,30,725,BROADWAY,,,,Manhattan
2011092300181001,2,NEW YORK UNIVERSITY,New York University,1,547,30,721,BROADWAY,,,,Manhattan
2011092300181001,2,NEW YORK UNIVERSITY,New York University,1,545,26,744,BROADWAY,,,,Manhattan
FT_1700005560070,1,NEW YORK UNIVERSITY,New York University,1,559,14,,,,,,Manhattan
FT_1700005560070,1,NEW YORK UNIVERSITY,New York University,1,559,12,,,,,,Manhattan
FT_1850000058685,2,TRUSTEES/COLUMBIA UNIV.,Columbia University,1,2123,36,506,WEST  166 STREET,DEED,04/06/1984,0,Manhattan
FT_1540008551654,1,COLUMBIA UNIV CTY NYTR,Columbia University,1,772,8,,,,,,Manhattan
FT_1560000373556,1,NEW YORK UNIVERSITY,New York University,1,962,8,433,EAST   30 STREET,,,,Manhattan
BK_6930033400994,1,PRATT INSTITUTE,Pratt Institute,3,1946,1,,,DEED,05/19/1969,0,Brooklyn
2005012601457001,1,NEW YORK UNIVERSITY,New York University,1,547,15,12,WAVERLY PLACE,,,,Manhattan
BK_7020012700186,2,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF,Columbia University,2,2785,40,,,,,,Bronx
FT_1610000350361,2,TRUSTEES COLUMBIA UNIV,Columbia University,1,1231,1089,225,WEST   83 STREET,,,,Manhattan
2012041701228001,1,NEW YORK UNIVERSITY,New York University,1,1373,1477,425,MAIN STREET,DEED,04/13/2012,739000,Manhattan
2011092600373001,2,NEW YORK UNIVERSITY,New York University,1,546,21,8,WASHINGTON PLACE,,,,Manhattan
2011092600373001,2,NEW YORK UNIVERSITY,New York University,1,547,20,15,WASHINGTON PLACE,,,,Manhattan
2011092600373001,2,NEW YORK UNIVERSITY,New York University,1,547,19,7,WASHINGTON PLACE,,,,Manhattan
2011092600373001,2,NEW YORK UNIVERSITY,New York University,1,547,26,3,WASHINGTON PLACE,,,,Manhattan
2011092600373001,2,NEW YORK UNIVERSITY,New York University,1,546,31,4,WASHINGTON PLACE,,,,Manhattan
FT_1830000363083,1,NEW SCHOOL SOCIAL RESRCH,The New School,1,618,1137,222,WEST   14 STREET,,,,Manhattan
FT_2850000571285,2,TRUSTEES/COLUMBIA UNIVER,Columbia University,2,5728,582,2714,NETHERLAND AVENUE,,,,Bronx
FT_1870006183887,2,NEW YORK UNIVERSITY,New York University,1,962,8,,,DEED,07/24/1998,0,Manhattan
FT_1810008603881,1,NEW YORK UNIVERSITY,New York University,1,996,21,,,,,,Manhattan
2011092201011001,2,NEW YORK UNIVERSITY,New York University,1,896,1,129,THIRD AVENUE,,,,Manhattan
2011092201011001,2,NEW YORK UNIVERSITY,New York University,1,896,1,131,THIRD AVENUE,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1223,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1257,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1265,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1266,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1246,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1247,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1254,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1222,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1243,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1250,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1261,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1249,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1271,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1233,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1238,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1244,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1220,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1235,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1251,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1248,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1230,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1234,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1224,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1226,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1240,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1239,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1270,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1260,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1253,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1227,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1236,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1245,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1218,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1255,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1228,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1252,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1264,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1237,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1259,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1219,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1229,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1242,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1263,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1267,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1225,455,CENTRAL PARK WEST,,,,Manhattan
2004080900839002,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,Columbia University,1,1841,1258,455,CENTRAL PARK WEST,,,,Manhattan
