DOCUMENT ID,RECORD TYPE,PARTY TYPE,NAME,ADDRESS 1,ADDRESS 2,COUNTRY,CITY,STATE,ZIP,GOOD THROUGH DATE,owner_group,BOROUGH,BLOCK,LOT,STREET NUMBER,STREET NAME,DOC. TYPE,DOC. DATE,DOC. AMOUNT,boro_label
2013030600669001,P,1,NYU HOSPITALS CENTER,339 EAST 28TH STREET,,US,NEW YORK,NY,10016,2015 Jul 31 12:00:00 AM,New York University,1,962,1097,433,EAST 30TH   STREET,,,,Manhattan
2013030600669001,P,1,NYU HOSPITALS CENTER,339 EAST 28TH STREET,,US,NEW YORK,NY,10016,2015 Jul 31 12:00:00 AM,New York University,1,962,80,522,1 AVENUE,,,,Manhattan
2013030600669001,P,1,NYU HOSPITALS CENTER,339 EAST 28TH STREET,,US,NEW YORK,NY,10016,2015 Jul 31 12:00:00 AM,New York University,1,962,1074,433,EAST 30TH   STREET,,,,Manhattan
2013030600669001,P,1,NYU HOSPITALS CENTER,339 EAST 28TH STREET,,US,NEW YORK,NY,10016,2015 Jul 31 12:00:00 AM,New York University,1,962,1078,433,EAST 30TH   STREET,,,,Manhattan
2013030600669001,P,1,NYU HOSPITALS CENTER,339 EAST 28TH STREET,,US,NEW YORK,NY,10016,2015 Jul 31 12:00:00 AM,New York University,1,962,1071,433,EAST 30TH   STREET,,,,Manhattan
2013030600669001,P,1,NYU HOSPITALS CENTER,339 EAST 28TH STREET,,US,NEW YORK,NY,10016,2015 Jul 31 12:00:00 AM,New York University,1,962,1081,433,EAST 30TH   STREET,,,,Manhattan
2013030600669001,P,1,NYU HOSPITALS CENTER,339 EAST 28TH STREET,,US,NEW YORK,NY,10016,2015 Jul 31 12:00:00 AM,New York University,1,962,1037,433,EAST 30TH   STREET,,,,Manhattan
2013030600669001,P,1,NYU HOSPITALS CENTER,339 EAST 28TH STREET,,US,NEW YORK,NY,10016,2015 Jul 31 12:00:00 AM,New York University,1,962,1049,433,EAST 30TH   STREET,,,,Manhattan
2013030600669001,P,1,NYU HOSPITALS CENTER,339 EAST 28TH STREET,,US,NEW YORK,NY,10016,2015 Jul 31 12:00:00 AM,New York University,1,962,1102,433,EAST 30TH   STREET,,,,Manhattan
2013030600669001,P,1,NYU HOSPITALS CENTER,339 EAST 28TH STREET,,US,NEW YORK,NY,10016,2015 Jul 31 12:00:00 AM,New York University,1,962,1006,433,EAST 30TH   STREET,,,,Manhattan
2013030600669001,P,1,NYU HOSPITALS CENTER,339 EAST 28TH STREET,,US,NEW YORK,NY,10016,2015 Jul 31 12:00:00 AM,New York University,1,962,1054,433,EAST 30TH   STREET,,,,Manhattan
2013030600669001,P,1,NYU HOSPITALS CENTER,339 EAST 28TH STREET,,US,NEW YORK,NY,10016,2015 Jul 31 12:00:00 AM,New York University,1,962,1014,433,EAST 30TH   STREET,,,,Manhattan
2013030600669001,P,1,NYU HOSPITALS CENTER,339 EAST 28TH STREET,,US,NEW YORK,NY,10016,2015 Jul 31 12:00:00 AM,New York University,1,962,1101,433,EAST 30TH   STREET,,,,Manhattan
2013030600669001,P,1,NYU HOSPITALS CENTER,339 EAST 28TH STREET,,US,NEW YORK,NY,10016,2015 Jul 31 12:00:00 AM,New York University,1,962,1040,433,EAST 30TH   STREET,,,,Manhattan
2006062900929002,P,2,NYU DOWNTOWN HOSPITAL,170 WILLIAM STREET,,US,NEW YORK,NY,10038,2015 Jul 31 12:00:00 AM,New York University,1,100,1,52,BEEKMAN STREET,,,,Manhattan
BK_7320022700498,P,1,FORDHAM UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,Fordham University,2,3291,1,,,,,,Bronx
2007010300574002,P,1,THE NEW SCHOOL,66 WEST 12TH STREET,,US,NEW YORK,NY,10011,2015 Jul 31 12:00:00 AM,The New School,1,743,1003,300,WEST 20 STREET,,,,Manhattan
2015050400654001,P,1,THE NEW SCHOOL,66 WEST 12TH ST,,US,NEW YORK,NY,10011,2015 Jul 31 12:00:00 AM,The New School,1,577,1002,72,5 AVENUE,,,,Manhattan
2015050400654001,P,1,THE NEW SCHOOL,66 WEST 12TH ST,,US,NEW YORK,NY,10011,2015 Jul 31 12:00:00 AM,The New School,1,571,1101,22,EAST 14TH   STREET,,,,Manhattan
2015050400654001,P,1,THE NEW SCHOOL,66 WEST 12TH ST,,US,NEW YORK,NY,10011,2015 Jul 31 12:00:00 AM,The New School,1,608,29,116,WEST 13TH   STREET,,,,Manhattan
2007071900365003,P,1,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,1373,1457,425,MAIN STREET,,,,Manhattan
2007052900287002,P,2,NEW YORK UNIVERSITY,726 BROADWAY,,US,NEW YORK,NY,10003,2015 Jul 31 12:00:00 AM,New York University,3,1128,1147,700,PACIFIC STREET,,,,Brooklyn
FT_1590008658759,P,1,FORDHAM UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,Fordham University,1,1132,9999,,,,,,Manhattan
FT_1590008658759,P,1,FORDHAM UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,Fordham University,1,1133,9999,,,,,,Manhattan
FT_1950004482995,P,2,NYU PARTNERS,49  FAIRVIEW AVENUE,,US,WESTWOOD,NJ,07675,2015 Jul 31 12:00:00 AM,New York University,1,847,24,,,,,,Manhattan
2007091000596003,P,1,NEW YORK UNIVERSITY,"425 MAIN STREET, UNIT 5S",,US,NEW YORK,NY,10044,2015 Jul 31 12:00:00 AM,New York University,1,1373,1507,425,MAIN STREET,,,,Manhattan
2012120301435001,P,1,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10003,2015 Jul 31 12:00:00 AM,New York University,1,1373,1435,425,MAIN STREET,DEED,11/30/2012,715000,Manhattan
FT_1360008639736,P,1,COLUMBIA UNIV NYC TRSTS,,,,,,,2015 Jul 31 12:00:00 AM,Columbia University,1,1962,70,,,,,,Manhattan
FT_1360008639736,P,1,COLUMBIA UNIV NYC TRSTS,,,,,,,2015 Jul 31 12:00:00 AM,Columbia University,1,1962,38,,,,,,Manhattan
2009123000505001,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,911,1104,227,EAST 30TH   STREET,,,,Manhattan
2009123000505001,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,911,1103,227,EAST 30TH   STREET,,,,Manhattan
2009123000505001,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,911,1101,227,EAST 30TH   STREET,,,,Manhattan
2009123000505001,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,911,1102,227,EAST 30TH   STREET,,,,Manhattan
2012032000332001,P,1,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,1219,1107,100,WEST 89TH   STREET,,,,Manhattan
2012041200725001,P,2,NYU FEDERAL CREDIT UNION,14 WASHINGTON PLACE,,US,NEW YORK,NY,10003,2015 Jul 31 12:00:00 AM,New York University,3,5148,41,335,EAST 17TH   STREET,,,,Brooklyn
FT_1110008672211,P,2,TRUSTEES COLUMBIA UNIV,,,,,,,2015 Jul 31 12:00:00 AM,Columbia University,1,2124,17,,,,,,Manhattan
2012083001185001,P,1,FORDHAM UNIVERSITY,441 EAST FORDHAM ROAD,,US,BRONX,NY,10458,2015 Jul 31 12:00:00 AM,Fordham University,1,1132,22,,WEST 61ST   STREET,,,,Manhattan
2012083001185001,P,1,FORDHAM UNIVERSITY,441 EAST FORDHAM ROAD,,US,BRONX,NY,10458,2015 Jul 31 12:00:00 AM,Fordham University,1,1132,21,,WEST 60TH   STREET,,,,Manhattan
2012083001185001,P,1,FORDHAM UNIVERSITY,441 EAST FORDHAM ROAD,,US,BRONX,NY,10458,2015 Jul 31 12:00:00 AM,Fordham University,1,1132,1,106,COLUMBUS AVENUE,,,,Manhattan
2012083001185001,P,1,FORDHAM UNIVERSITY,441 EAST FORDHAM ROAD,,US,BRONX,NY,10458,2015 Jul 31 12:00:00 AM,Fordham University,1,1132,35,51,AMSTERDAM AVENUE,,,,Manhattan
2012083001185001,P,1,FORDHAM UNIVERSITY,441 EAST FORDHAM ROAD,,US,BRONX,NY,10458,2015 Jul 31 12:00:00 AM,Fordham University,1,1132,20,155,WEST 60TH   STREET,,,,Manhattan
FT_1310008615431,P,2,COLUMBIA UNIV IN NYCTR,,,,,,,2015 Jul 31 12:00:00 AM,Columbia University,1,1563,24,,,,,,Manhattan
FT_4990002418899,P,2,"YOON, SOOK NYU",75-21  BROADWAY,,US,ELMHURST,NY,00000,2015 Jul 31 12:00:00 AM,New York University,4,1380,73,30-09,82 STREET,DEED,12/18/1987,0,Queens
FT_1020006709702,P,1,NEW YORK UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,New York University,1,559,31,,,,,,Manhattan
FT_1020006709702,P,1,NEW YORK UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,New York University,1,559,30,,,,,,Manhattan
FT_1020006709702,P,1,NEW YORK UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,New York University,1,559,22,,,,,,Manhattan
FT_1020006709702,P,1,NEW YORK UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,New York University,1,559,29,,,,,,Manhattan
FT_1020006709702,P,1,NEW YORK UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,New York University,1,559,28,,,,,,Manhattan
FT_1020006709702,P,1,NEW YORK UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,New York University,1,559,27,,,,,,Manhattan
FT_1890006586789,P,2,NEW SCHOOL UNIVERSITY,66  WEST 12TH STREET,,US,NEW YORK,NY,10111,2015 Jul 31 12:00:00 AM,The New School,1,571,1101,,,DEED,03/31/1999,0,Manhattan
FT_1940008460794,P,2,COLUMBIA UNIV IN NYCTRP,,,,,,,2015 Jul 31 12:00:00 AM,Columbia University,1,1883,48,,,DEED,,0,Manhattan
FT_1000008590000,P,2,COLUMBIA UNIV CITY NY TR,,,,,,,2015 Jul 31 12:00:00 AM,Columbia University,1,1993,43,,,,,,Manhattan
2005051700099001,P,2,NEW YORK UNIVERSITY,"269 MERCER STREET, 5TH FLOOR",,US,NEW YORK,NY,10003,2015 Jul 31 12:00:00 AM,New York University,1,546,26,21,WEST 4 STREET,,,,Manhattan
2005051700099001,P,2,NEW YORK UNIVERSITY,"269 MERCER STREET, 5TH FLOOR",,US,NEW YORK,NY,10003,2015 Jul 31 12:00:00 AM,New York University,1,535,1,44,WEST 4 STREET,,,,Manhattan
FT_1720000278972,P,1,NEW SCHOOL SOCIAL RESRCH,,,US,,,00000,2015 Jul 31 12:00:00 AM,The New School,1,576,36,2,WEST   13 STREET,,,,Manhattan
FT_1720000278972,P,1,NEW SCHOOL SOCIAL RESRCH,,,US,,,00000,2015 Jul 31 12:00:00 AM,The New School,1,576,42,64,5 AVENUE,,,,Manhattan
FT_1720000278972,P,1,NEW SCHOOL SOCIAL RESRCH,,,US,,,00000,2015 Jul 31 12:00:00 AM,The New School,1,576,41,68,5 AVENUE,,,,Manhattan
FT_2480006689048,P,2,FORDHAM UNIVERSITY,441  WEST FORDHAM ROAD,,US,BX,NY,10458,2015 Jul 31 12:00:00 AM,Fordham University,2,3273,207,,,DEED,05/21/1999,0,Bronx
2012100101495011,P,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,"412 LOW MEMORIAL LIBRARY, 535 WEST 116TH STREET",,US,NEW YORK,NY,10027,2015 Jul 31 12:00:00 AM,Columbia University,1,2094,36,3593,BROADWAY,,,,Manhattan
2012100101495011,P,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,"412 LOW MEMORIAL LIBRARY, 535 WEST 116TH STREET",,US,NEW YORK,NY,10027,2015 Jul 31 12:00:00 AM,Columbia University,1,2094,37,606,WEST 148 STREET,,,,Manhattan
2015060400284002,P,2,NEW YORK UNIVERSITY FEDERAL CREDIT UNION,14 WASHINGTON PLACEGROUND FLOOR,,US,NEW YORK,NY,10003,2015 Jul 31 12:00:00 AM,New York University,1,1638,1051,161,EAST 110 STREET,,,,Manhattan
FT_1240008665724,P,1,COLUMBIA CLLG IN THETAL,,,,,,,2015 Jul 31 12:00:00 AM,Columbia University,1,1973,1,,,,,,Manhattan
2007091401395003,P,2,NEW YORK UNIVERSITY,726 BROADWAY,,US,NEW YORK,NY,10003,2015 Jul 31 12:00:00 AM,New York University,1,1373,1383,425,MAIN STREET,,,,Manhattan
2008093001020002,P,2,THE TRUSTEES OF COLUMBIA UNIV. IN THE CITY OF NY,"412 LOW MEMORIAL LIBRARY, 535 WEST 116TH STREET",,US,NEW YORK,NY,10027,2015 Jul 31 12:00:00 AM,Columbia University,1,1997,30,3247,BROADWAY,,,,Manhattan
FT_1210008658721,P,1,NEW YORK UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,New York University,1,904,5,,,,,,Manhattan
FT_1210008658721,P,1,NEW YORK UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,New York University,1,904,7,,,,,,Manhattan
2008082101098001,P,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,412 LOW MEMORIAL LIBRARY,535 WEST 116TH STREET,US,NEW YORK,NY,10027,2015 Jul 31 12:00:00 AM,Columbia University,1,1997,14,625,WEST 130 STREET,DEED,08/18/2008,5250000,Manhattan
2008082101098001,P,2,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,412 LOW MEMORIAL LIBRARY,535 WEST 116TH STREET,US,NEW YORK,NY,10027,2015 Jul 31 12:00:00 AM,Columbia University,1,1997,17,623,WEST 130 STREET,DEED,08/18/2008,5250000,Manhattan
2007012100039008,P,1,THE TRUSTEES OF COLUMBIA UNIV IN THE CITY OF NY,535 WEST 116TH STREET,,US,NEW YORK,NY,10027,2015 Jul 31 12:00:00 AM,Columbia University,1,943,1020,330,EAST 38TH   STREET,,,,Manhattan
2003051201025001,P,2,NEW SCHOOL UNIVERSITY,66 WEST 12TH STREET,,US,NEW YORK,NY,10011,2015 Jul 31 12:00:00 AM,The New School,1,639,1,151,BANK STREET,,,,Manhattan
FT_1610008654461,P,2,COLUMBIA UNIV IN NYCTR,,,,,,,2015 Jul 31 12:00:00 AM,Columbia University,1,1884,11,,,,,,Manhattan
2009091100024004,P,1,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,3,1128,1120,700,PACIFIC STREET,,,,Brooklyn
2015021101165001,P,1,"KIM, SOOK NYU",,,,,,,2015 Jul 31 12:00:00 AM,New York University,1,720,1028,420,WEST 23RD   STREET,,,,Manhattan
2008041700966001,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,879,39,308,3 AVENUE,,,,Manhattan
2008041700966001,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,879,44,318,3 AVENUE,,,,Manhattan
2008041700966001,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,879,36,316,3 AVENUE,,,,Manhattan
2008041700966001,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,879,37,304,3 AVENUE,,,,Manhattan
2008041700966001,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,879,40,316,3 AVENUE,,,,Manhattan
2008041700966001,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,879,38,306,3 AVENUE,,,,Manhattan
2008041700966001,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,879,33,155,EAST 23RD   STREET,,,,Manhattan
2008041700966001,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,879,30,149,EAST 23RD   STREET,,,,Manhattan
2008041700966001,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,879,43,316,3 AVENUE,,,,Manhattan
2011030700654001,P,2,NEW YORK UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,New York University,4,1461,29,35-48,88TH   STREET,,,,Queens
FT_1810008653881,P,2,COLUMBIA UNIV CITY OF NY,,,,,,,2015 Jul 31 12:00:00 AM,Columbia University,1,1071,62,,,,,,Manhattan
FT_1810008653881,P,2,COLUMBIA UNIV CITY OF NY,,,,,,,2015 Jul 31 12:00:00 AM,Columbia University,1,1071,64,,,,,,Manhattan
FT_1810008653881,P,2,COLUMBIA UNIV CITY OF NY,,,,,,,2015 Jul 31 12:00:00 AM,Columbia University,1,1071,1,,,,,,Manhattan
FT_1420008688442,P,1,FORDHAM UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,Fordham University,1,1655,18,,,,,,Manhattan
FT_1980000346698,P,1,COLUMBIA UNIV TRSTSNYC,,,US,,,00000,2015 Jul 31 12:00:00 AM,Columbia University,1,2124,35,1148,ST NICHOLAS AVENUE,,,,Manhattan
FT_1980000346698,P,1,COLUMBIA UNIV TRSTSNYC,,,US,,,00000,2015 Jul 31 12:00:00 AM,Columbia University,1,2124,33,554,WEST  168 STREET,,,,Manhattan
2008063000050001,P,1,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,1373,1368,425,MAIN STREET,DEED,06/23/2008,790148,Manhattan
2007022801281001,P,2,NEW YORK UNIVERSITY,244 GREENE STREET,,US,NEW YORK,NY,10003,2015 Jul 31 12:00:00 AM,New York University,3,1128,1120,700,PACIFIC STREET,,,,Brooklyn
2009060900807001,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,538,27,58,WASHINGTON SQUARE SOUTH,,,,Manhattan
2009060900807001,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,538,40,60,WASHINGTON SQUARE SOUTH,,,,Manhattan
2007111600082001,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,550,6,6,WASHINGTON SQUARE N,,,,Manhattan
2007111600082001,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,550,13,1 1/2,5 AVENUE,,,,Manhattan
2007111600082001,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,550,4,4,WASHINGTON SQUARE N,,,,Manhattan
2007111600082001,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,550,5,5,WASHINGTON SQUARE N,,,,Manhattan
2007111600082001,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,550,1,1,WASHINGTON SQUARE N,,,,Manhattan
2012100101495009,P,1,THE TRUSTEES OF COLUMBIA UNIV. IN THE CITY OF NY,412 LOW MEMORIAL LIBRARY,535 WEST 116TH ST.,US,NEW YORK,NY,10027,2015 Jul 31 12:00:00 AM,Columbia University,1,2094,36,3593,BROADWAY,,,,Manhattan
2012100101495009,P,1,THE TRUSTEES OF COLUMBIA UNIV. IN THE CITY OF NY,412 LOW MEMORIAL LIBRARY,535 WEST 116TH ST.,US,NEW YORK,NY,10027,2015 Jul 31 12:00:00 AM,Columbia University,1,2094,37,606,WEST 148 STREET,,,,Manhattan
FT_1060007447606,P,1,NEW SCHOOL UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,The New School,1,819,59,,,,,,Manhattan
FT_1060007447606,P,1,NEW SCHOOL UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,The New School,1,819,22,,,,,,Manhattan
2007082400173003,P,2,THE TRUSTEES OF COLUMBIA UNIV. IN THE CITY OF NY,412 LOW MEMEORIAL LIBRARY,535 WEST 116TH STREET,US,NEW YORK,NY,10027,2015 Jul 31 12:00:00 AM,Columbia University,1,1998,13,635,WEST 131 STREET,,,,Manhattan
2007060700243002,P,1,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,1373,1364,425,MAIN STREET,,,,Manhattan
FT_1880008669088,P,2,COLUMBIA UNIV IN NYCTR,,,,,,,2015 Jul 31 12:00:00 AM,Columbia University,1,1885,152,,,DEED,,0,Manhattan
FT_1400008475140,P,2,NEW YORK UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,New York University,1,1675,31,,,,,,Manhattan
2007070300224002,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,1373,1338,425,MAIN STREET,DEED,06/21/2007,560000,Manhattan
2011090800972001,P,1,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,1373,1511,425,MAIN STREET,DEED,09/02/2011,670000,Manhattan
FT_1340000373434,P,1,NEW YORK UNIVERSITY,,,US,,,00000,2015 Jul 31 12:00:00 AM,New York University,1,465,1,31,3 AVENUE,,,,Manhattan
FT_1340000373434,P,1,NEW YORK UNIVERSITY,,,US,,,00000,2015 Jul 31 12:00:00 AM,New York University,1,467,1,67,3 AVENUE,,,,Manhattan
2009061501060005,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,16,1604,30,WEST STREET,,,,Manhattan
FT_1420008569142,P,1,NEW YORK UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,New York University,1,533,1,,,,,,Manhattan
FT_1360008839436,P,1,NEW YORK UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,New York University,1,457,11,3,EAST    2 STREET,,,,Manhattan
FT_1360008839436,P,1,NEW YORK UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,New York University,1,457,9,,,,,,Manhattan
FT_1950008643595,P,2,COLUMBIA UNIV CITY NY TR,,,,,,,2015 Jul 31 12:00:00 AM,Columbia University,1,1882,1,,,,,,Manhattan
FT_1770000351377,P,1,FORDHAM UNIVERSITY,441  EAST FORDHAM ROAD,,US,BRONX,NY,10458,2015 Jul 31 12:00:00 AM,Fordham University,1,746,9,355,WEST   22 STREET,DEED,08/15/1990,0,Manhattan
FT_1310008597731,P,2,COLUMBIA UNIV CITY NY TR,,,,,,,2015 Jul 31 12:00:00 AM,Columbia University,1,1896,74,,,DEED,,0,Manhattan
2012050301479003,P,2,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,1373,1334,425,MAIN STREET,,,,Manhattan
2012112900357001,P,1,FORDHAM UNIVERSITY,441 EAST FORDHAM ROAD,ADMINISTRATION BLDG - RM 220,US,BRONX,NY,10458,2015 Jul 31 12:00:00 AM,Fordham University,2,3056,13,2426,LORILLARD PLACE,DEED,11/26/2012,451000,Bronx
2012112900357001,P,1,FORDHAM UNIVERSITY,441 EAST FORDHAM ROAD,ADMINISTRATION BLDG - RM 220,US,BRONX,NY,10458,2015 Jul 31 12:00:00 AM,Fordham University,2,3056,11,2422,LORILLARD PLACE,DEED,11/26/2012,451000,Bronx
FT_4670002406867,P,1,"YOON, SOOK NYU",80-01  31 AVENUE,,US,JACKSON HEIGHTS,NY,00000,2015 Jul 31 12:00:00 AM,New York University,4,1129,44,80-01,31 AVENUE,,,,Queens
FT_3660000958066,P,1,PRATT INSTITUTE,,,US,,,00000,2015 Jul 31 12:00:00 AM,Pratt Institute,3,1909,1,161,EMERSON PLACE,,,,Brooklyn
2003091602392001,P,1,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10012,2015 Jul 31 12:00:00 AM,New York University,1,546,35,707,BROADWAY,,,,Manhattan
FT_1300008675730,P,1,COLUMBIA UNIV CITY OF NY,,,,,,,2015 Jul 31 12:00:00 AM,Columbia University,1,1072,61,,,,,,Manhattan
2012080700368001,P,2,NEW YORK UNIVERSITY FEDERAL CREDIT UNION,14 WASHINGTON PLACE,,US,NEW YORK,NY,10003,2015 Jul 31 12:00:00 AM,New York University,1,1446,1202,330,EAST 72ND   STREET,,,,Manhattan
2009032000125004,P,1,PRATT INSTITUTE,200 WILLOUGHBY AVENUE,,US,BROOKLYN,NY,11205,2015 Jul 31 12:00:00 AM,Pratt Institute,1,609,1102,138,WEST 14TH   STREET,,,,Manhattan
2009032000125004,P,1,PRATT INSTITUTE,200 WILLOUGHBY AVENUE,,US,BROOKLYN,NY,11205,2015 Jul 31 12:00:00 AM,Pratt Institute,3,1905,120,215,WILLOUGHBY AVENUE,,,,Brooklyn
FT_1330008654133,P,2,NEW YORK UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,New York University,1,939,58,,,,,,Manhattan
FT_1330008654133,P,2,NEW YORK UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,New York University,1,939,56,,,,,,Manhattan
FT_1330008654133,P,2,NEW YORK UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,New York University,1,939,55,,,,,,Manhattan
FT_1330008654133,P,2,NEW YORK UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,New York University,1,939,57,,,,,,Manhattan
BK_7320021601961,P,1,NEW YORK UNIVERSITY,,,,,,,2015 Jul 31 12:00:00 AM,New York University,2,3222,162,,,DEED,07/30/1973,0,Bronx
FT_2770000841777,P,2,FORDHAM UNIVERSITY,LEGAL COUNSEL,FORDHAM ROAD RM. 223,US,BX,NY,10458,2015 Jul 31 12:00:00 AM,Fordham University,2,3273,332,2535,HUGHES AVENUE,DEED,08/14/1992,0,Bronx
2010110201144001,P,1,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10022,2015 Jul 31 12:00:00 AM,New York University,1,962,1076,433,EAST 30TH   STREET,,,,Manhattan
2010110201144001,P,1,NEW YORK UNIVERSITY,70 WASHINGTON SQUARE SOUTH,,US,NEW YORK,NY,10022,2015 Jul 31 12:00:00 AM,New York University,1,962,1089,433,EAST 30TH   STREET,,,,Manhattan
